PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,Embarked_C,Embarked_Q,Embarked_S
224,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
225,1,1,1,0.6949136991503555,1.3736364240316363,-0.5602529642066054,1.5452818280111233,0.8366964277681603,False,False,True
226,0,3,1,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.6247302347487568,-0.7910074565416825,False,False,True
227,1,2,1,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
228,0,3,1,-0.6027555100235381,-0.6798499587889568,-0.5602529642066054,-0.8788200108994082,-0.7910074565416825,False,False,True
229,0,2,1,-0.8067647113367012,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
230,0,3,0,-0.5228339338320195,1.7188893156009506,1.7292056313127158,0.3693156710663103,1.667511494976576,False,False,True
231,1,1,0,0.4849771708261207,1.3736364240316363,-0.5602529642066054,1.478381759099281,0.8366964277681603,False,False,True
232,0,3,1,0.051361691030566835,-0.6798499587889568,-0.5602529642066054,-0.8091361472192804,-0.7910074565416825,False,False,True
233,0,2,1,1.7548257345908296,-0.6798499587889568,-0.5602529642066054,-0.25721945267277185,-0.7910074565416825,False,False,True
234,1,3,0,-1.9133050788986066,1.7188893156009506,1.8468563386558896,0.5713950910429243,1.7684489969064414,False,False,True
235,0,2,1,-0.3267822612313608,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
236,0,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.8384246404658469,-0.7910074565416825,False,False,True
237,0,2,1,1.1031681626763734,1.3736364240316363,-0.5602529642066054,0.3894624891038156,0.8366964277681603,False,False,True
238,1,2,0,-1.7074662475772164,-0.6798499587889568,1.8468563386558896,0.39875702744646196,1.3430273082716069,False,False,True
239,0,2,1,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
240,0,2,1,0.34259797319133145,-0.6798499587889568,-0.5602529642066054,-0.3522627994800673,-0.7910074565416825,False,False,True
241,0,3,0,-0.5228339338320195,1.3736364240316363,-0.5602529642066054,-0.18910201309544222,0.8366964277681603,True,False,False
242,1,3,0,-0.5228339338320195,1.3736364240316363,-0.5602529642066054,-0.11955766867350957,0.8366964277681603,False,True,False
243,0,2,1,0.051361691030566835,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
244,0,3,1,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
245,0,3,1,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,True,False,False
246,0,1,1,1.1031681626763734,1.6424127853564325,-0.5602529642066054,1.5452818280111233,1.3430273082716069,False,True,False
247,0,3,0,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8091361472192804,-0.7910074565416825,False,False,True
248,1,2,0,-0.3267822612313608,-0.6798499587889568,1.8468563386558896,-0.1859494845016523,1.3430273082716069,False,False,True
249,1,1,1,0.6253974997540847,1.3736364240316363,1.7292056313127158,1.0577895966442024,1.3430273082716069,False,False,True
250,0,2,1,1.7548257345908296,1.3736364240316363,-0.5602529642066054,0.3894624891038156,0.8366964277681603,False,False,True
251,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8788200108994082,-0.7910074565416825,False,False,True
252,0,3,0,0.051361691030566835,1.3736364240316363,1.7292056313127158,-0.5121644314964972,1.3430273082716069,False,False,True
253,0,1,1,1.7548257345908296,-0.6798499587889568,-0.5602529642066054,0.4097876829708136,-0.7910074565416825,False,False,True
254,0,3,1,0.12503322139691256,1.3736364240316363,-0.5602529642066054,-0.08180959740030973,0.8366964277681603,False,False,True
255,0,3,0,0.9008595094522491,-0.6798499587889568,1.8468563386558896,0.14317436939489844,1.3430273082716069,False,False,True
256,1,3,0,0.051361691030566835,-0.6798499587889568,1.8468563386558896,-0.13600718893081518,1.3430273082716069,True,False,False
257,1,1,0,0.4849771708261207,-0.6798499587889568,-0.5602529642066054,1.431397844298052,-0.7910074565416825,True,False,False
258,1,1,0,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,1.5100772838130345,-0.7910074565416825,False,False,True
259,1,1,0,0.4849771708261207,-0.6798499587889568,-0.5602529642066054,1.7470618926866468,-0.7910074565416825,True,False,False
260,1,2,0,1.4980354010482642,-0.6798499587889568,1.7292056313127158,0.3894624891038156,0.8366964277681603,False,False,True
261,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
262,1,3,1,-1.9133050788986066,1.7188893156009506,1.8468563386558896,0.5713950910429243,1.7684489969064414,False,False,True
263,0,1,1,1.6270344749600547,1.3736364240316363,1.7292056313127158,1.4364714791510735,1.3430273082716069,False,False,True
264,0,1,1,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
265,0,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
266,0,2,1,0.5554238241525854,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
267,0,3,1,-0.9748275408201823,1.7188893156009506,1.7292056313127158,0.7950124479441173,1.7298557099543845,False,False,True
268,1,3,1,-0.24974840517061503,1.3736364240316363,-0.5602529642066054,-0.8091361472192804,0.8366964277681603,False,False,True
269,1,1,0,1.7548257345908296,-0.6798499587889568,1.7292056313127158,1.7470618926866468,0.8366964277681603,False,False,True
270,1,1,0,0.4849771708261207,-0.6798499587889568,-0.5602529642066054,1.7470618926866468,-0.7910074565416825,False,False,True
271,0,1,1,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,0.5594583804125576,-0.7910074565416825,False,False,True
272,1,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
273,1,2,0,0.9008595094522491,-0.6798499587889568,1.7292056313127158,0.10782252429134782,0.8366964277681603,False,False,True
274,0,1,1,0.6253974997540847,-0.6798499587889568,1.7292056313127158,0.5182216859312723,0.8366964277681603,True,False,False
275,1,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
276,1,1,0,1.7548257345908296,1.3736364240316363,-0.5602529642066054,1.4172342653962413,0.8366964277681603,False,False,True
277,0,3,0,1.1698494219283255,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,False,True
278,0,2,1,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
279,0,3,1,-1.8087779617724207,1.7188893156009506,1.7292056313127158,0.49936669405602246,1.7298557099543845,False,True,False
280,1,3,0,0.4849771708261207,1.3736364240316363,1.7292056313127158,0.14499874319224296,1.3430273082716069,False,False,True
281,0,3,1,1.7548257345908296,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
282,0,3,1,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.7990223003910729,-0.7910074565416825,False,False,True
283,0,3,1,-0.9748275408201823,-0.6798499587889568,-0.5602529642066054,-0.6087975787372644,-0.7910074565416825,False,False,True
284,1,3,1,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
285,0,1,1,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,0.3894624891038156,-0.7910074565416825,False,False,True
286,0,3,1,0.34259797319133145,-0.6798499587889568,-0.5602529642066054,-0.7011496316564397,-0.7910074565416825,True,False,False
287,1,3,1,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.6087975787372644,-0.7910074565416825,False,False,True
288,0,3,1,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
289,1,2,1,0.9686840296972132,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
290,1,3,0,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
291,1,1,0,-0.17344962638162092,-0.6798499587889568,-0.5602529642066054,1.4274300297575753,-0.7910074565416825,False,False,True
292,1,1,0,-0.7244033676706482,1.3736364240316363,-0.5602529642066054,1.5558377893841182,0.8366964277681603,True,False,False
293,0,2,1,0.5554238241525854,-0.6798499587889568,-0.5602529642066054,-0.3045599231691731,-0.7910074565416825,True,False,False
294,0,3,0,-0.3267822612313608,-0.6798499587889568,-0.5602529642066054,-0.6797299162298719,-0.7910074565416825,False,False,True
295,0,3,1,-0.3267822612313608,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
296,0,1,1,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,0.4516094744695418,-0.7910074565416825,True,False,False
297,0,3,1,-0.3655862544985194,-0.6798499587889568,-0.5602529642066054,-0.8816803183842716,-0.7910074565416825,True,False,False
298,0,1,0,-1.9133050788986066,1.3736364240316363,1.8468563386558896,1.7470618926866468,1.5582148296311655,False,False,True
299,1,1,1,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,0.5438195401808212,-0.7910074565416825,False,False,True
300,1,1,0,1.4980354010482642,-0.6798499587889568,1.7292056313127158,1.7470618926866468,0.8366964277681603,True,False,False
301,1,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
302,1,3,1,-0.24974840517061503,1.6424127853564325,-0.5602529642066054,0.28051447664692314,1.3430273082716069,False,True,False
303,0,3,1,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
304,1,2,0,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.34617186472439987,-0.7910074565416825,False,True,False
305,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
306,1,1,1,-1.9133050788986066,1.3736364240316363,1.8468563386558896,1.7470618926866468,1.5582148296311655,False,False,True
307,1,1,0,0.4849771708261207,-0.6798499587889568,-0.5602529642066054,1.728510879886873,-0.7910074565416825,True,False,False
308,1,1,0,-0.8902140653136006,1.3736364240316363,-0.5602529642066054,1.7127943267497472,0.8366964277681603,True,False,False
309,0,2,1,0.12503322139691256,1.3736364240316363,-0.5602529642066054,0.3115232171466179,0.8366964277681603,True,False,False
310,1,1,0,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,1.1316004034060663,-0.7910074565416825,True,False,False
311,1,1,0,-0.3267822612313608,-0.6798499587889568,-0.5602529642066054,1.4749915619436882,-0.7910074565416825,True,False,False
312,1,1,0,-0.8067647113367012,1.6424127853564325,1.8468563386558896,1.7470618926866468,1.667511494976576,True,False,False
313,0,2,0,-0.17344962638162092,1.3736364240316363,1.7292056313127158,0.3894624891038156,1.3430273082716069,False,False,True
314,0,3,1,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
315,0,2,1,1.036116547451286,1.3736364240316363,1.7292056313127158,0.39875702744646196,1.3430273082716069,False,False,True
316,1,3,0,-0.17344962638162092,-0.6798499587889568,-0.5602529642066054,-0.7990223003910729,-0.7910074565416825,False,False,True
317,1,2,0,-0.3267822612313608,1.3736364240316363,-0.5602529642066054,0.3894624891038156,0.8366964277681603,False,False,True
318,0,2,1,1.7548257345908296,-0.6798499587889568,-0.5602529642066054,-0.22093236054822704,-0.7910074565416825,False,False,True
319,1,1,0,0.19811473762222268,-0.6798499587889568,1.8468563386558896,1.7470618926866468,1.3430273082716069,False,False,True
320,1,1,0,0.8326312903935758,1.3736364240316363,1.7292056313127158,1.7470618926866468,1.3430273082716069,True,False,False
321,0,3,1,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.8788200108994082,-0.7910074565416825,False,False,True
322,0,3,1,-0.09785205548555771,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
323,1,2,0,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.34617186472439987,-0.7910074565416825,False,True,False
324,1,2,0,-0.48320642370279787,1.3736364240316363,1.7292056313127158,0.49521550084249966,1.3430273082716069,False,False,True
325,0,3,1,-0.24974840517061503,1.7188893156009506,1.8468563386558896,1.3143846624772113,1.8331352020795837,False,False,True
326,1,1,0,0.5554238241525854,-0.6798499587889568,-0.5602529642066054,1.7470618926866468,-0.7910074565416825,True,False,False
327,0,3,1,1.7548257345908296,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
328,1,2,0,0.5554238241525854,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
329,1,3,0,0.19811473762222268,1.3736364240316363,1.7292056313127158,0.15827043093030468,1.3430273082716069,False,False,True
330,1,1,0,-0.9748275408201823,-0.6798499587889568,1.7292056313127158,1.1484052423769242,0.8366964277681603,True,False,False
331,1,3,0,-0.5228339338320195,1.6424127853564325,-0.5602529642066054,0.28051447664692314,1.3430273082716069,False,True,False
332,0,1,1,1.2030543222117143,-0.6798499587889568,-0.5602529642066054,0.47841872666883883,-0.7910074565416825,False,False,True
333,0,1,1,0.6949136991503555,-0.6798499587889568,1.7292056313127158,1.7470618926866468,0.8366964277681603,False,False,True
334,0,3,1,-0.9748275408201823,1.6424127853564325,-0.5602529642066054,0.02877395262730231,1.3430273082716069,False,False,True
335,1,1,0,0.4849771708261207,1.3736364240316363,-0.5602529642066054,1.7470618926866468,0.8366964277681603,False,False,True
336,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
337,0,1,1,0.051361691030566835,1.3736364240316363,-0.5602529642066054,1.275071823249132,0.8366964277681603,False,False,True
338,1,1,0,0.9008595094522491,-0.6798499587889568,-0.5602529642066054,1.7470618926866468,-0.7910074565416825,True,False,False
339,1,3,1,1.1698494219283255,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
340,0,1,1,1.1698494219283255,-0.6798499587889568,-0.5602529642066054,0.6891828147320104,-0.7910074565416825,False,False,True
341,1,2,1,-1.9133050788986066,1.3736364240316363,1.7292056313127158,0.3894624891038156,1.3430273082716069,False,False,True
342,1,1,0,-0.3267822612313608,1.7188893156009506,1.8468563386558896,1.7470618926866468,1.7298557099543845,False,False,True
343,0,2,1,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
344,0,2,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
345,0,2,1,0.5554238241525854,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
346,1,2,0,-0.3267822612313608,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
347,1,2,0,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
348,1,3,0,-0.5228339338320195,1.3736364240316363,-0.5602529642066054,-0.08180959740030973,0.8366964277681603,False,False,True
349,1,3,1,-1.9133050788986066,1.3736364240316363,1.7292056313127158,-0.09422851908274288,1.3430273082716069,False,False,True
350,0,3,1,0.9686840296972132,-0.6798499587889568,-0.5602529642066054,-0.7011496316564397,-0.7910074565416825,False,False,True
351,0,3,1,-0.40458812864573623,-0.6798499587889568,-0.5602529642066054,-0.6382023110905035,-0.7910074565416825,False,False,True
352,0,1,1,0.8326312903935758,-0.6798499587889568,-0.5602529642066054,0.6756618146683153,-0.7910074565416825,False,False,True
353,0,3,1,-1.0606914093980682,1.3736364240316363,1.7292056313127158,-0.8816803183842716,1.3430273082716069,True,False,False
354,0,3,1,-0.24974840517061503,1.3736364240316363,-0.5602529642066054,0.017718654948957392,0.8366964277681603,False,False,True
355,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,True,False,False
356,0,3,1,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.6087975787372644,-0.7910074565416825,False,False,True
357,1,1,0,-0.48320642370279787,-0.6798499587889568,1.7292056313127158,1.099834325807622,0.8366964277681603,False,False,True
358,0,2,0,0.6949136991503555,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
359,1,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.7958504077163578,-0.7910074565416825,False,True,False
360,1,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.7958504077163578,-0.7910074565416825,False,True,False
361,0,3,1,0.8326312903935758,1.3736364240316363,1.8468563386558896,0.4578451618132792,1.7298557099543845,False,False,True
362,0,2,1,0.051361691030566835,1.3736364240316363,-0.5602529642066054,0.4516094744695418,0.8366964277681603,True,False,False
363,0,3,0,1.1698494219283255,-0.6798499587889568,1.7292056313127158,-0.18910201309544222,0.8366964277681603,True,False,False
364,0,3,1,0.4849771708261207,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
365,0,3,1,-0.24974840517061503,1.3736364240316363,-0.5602529642066054,-0.11955766867350957,0.8366964277681603,False,True,False
366,0,3,1,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.8788200108994082,-0.7910074565416825,False,False,True
367,1,1,0,1.7548257345908296,1.3736364240316363,-0.5602529642066054,1.3854746421622888,0.8366964277681603,True,False,False
368,1,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.8816803183842716,-0.7910074565416825,True,False,False
369,1,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
370,1,1,0,-0.3267822612313608,-0.6798499587889568,-0.5602529642066054,1.3111236763633973,-0.7910074565416825,True,False,False
371,1,1,1,-0.24974840517061503,1.3736364240316363,-0.5602529642066054,1.1072122516627214,0.8366964277681603,True,False,False
372,0,3,1,-0.8067647113367012,1.3736364240316363,-0.5602529642066054,-0.8822588435457258,0.8366964277681603,False,False,True
373,0,3,1,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
374,0,1,1,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,1.7470618926866468,-0.7910074565416825,True,False,False
375,0,3,0,-1.9133050788986066,1.7188893156009506,1.7292056313127158,0.184264126595147,1.667511494976576,False,False,True
376,1,1,0,0.4849771708261207,1.3736364240316363,-0.5602529642066054,1.464330000797333,0.8366964277681603,True,False,False
377,1,3,0,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.8788200108994082,-0.7910074565416825,False,False,True
378,0,1,1,-0.09785205548555771,-0.6798499587889568,1.8468563386558896,1.7470618926866468,1.3430273082716069,True,False,False
379,0,3,1,-0.6430624402340417,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,True,False,False
380,0,3,1,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,-0.8091361472192804,-0.7910074565416825,False,False,True
381,1,1,0,0.9686840296972132,-0.6798499587889568,-0.5602529642066054,1.7470618926866468,-0.7910074565416825,True,False,False
382,1,3,0,-1.9133050788986066,-0.6798499587889568,1.8468563386558896,-0.10417303461050682,1.3430273082716069,True,False,False
383,0,3,1,0.27062919087282367,-0.6798499587889568,-0.5602529642066054,-0.7900648523349328,-0.7910074565416825,False,False,True
384,1,1,0,0.4849771708261207,1.3736364240316363,-0.5602529642066054,1.0479694907503116,0.8366964277681603,False,False,True
385,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
386,0,2,1,-0.8067647113367012,-0.6798499587889568,-0.5602529642066054,1.3642869479580602,-0.7910074565416825,False,False,True
387,0,3,1,-1.9133050788986066,1.7188893156009506,1.8468563386558896,0.9519329279939817,1.7938385613535603,False,False,True
388,1,2,0,0.5554238241525854,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
389,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8150306473030784,-0.7910074565416825,False,True,False
390,1,2,0,-0.8902140653136006,-0.6798499587889568,-0.5602529642066054,-0.37492390948370374,-0.7910074565416825,True,False,False
391,1,1,1,0.5554238241525854,1.3736364240316363,1.8468563386558896,1.7470618926866468,1.5582148296311655,False,False,True
392,1,3,1,-0.5626815400608274,-0.6798499587889568,-0.5602529642066054,-0.8064703115048817,-0.7910074565416825,False,False,True
393,0,3,1,-0.02292453344772779,1.6424127853564325,-0.5602529642066054,-0.7900648523349328,1.3430273082716069,False,False,True
394,1,1,0,-0.40458812864573623,1.3736364240316363,-0.5602529642066054,1.7470618926866468,0.8366964277681603,True,False,False
395,1,3,0,-0.3267822612313608,-0.6798499587889568,1.8468563386558896,-0.04548833579152164,1.3430273082716069,False,False,True
396,0,3,1,-0.48320642370279787,-0.6798499587889568,-0.5602529642066054,-0.8064703115048817,-0.7910074565416825,False,False,True
397,0,3,0,0.19811473762222268,-0.6798499587889568,-0.5602529642066054,-0.7990223003910729,-0.7910074565416825,False,False,True
398,0,2,1,1.2361703573530856,-0.6798499587889568,-0.5602529642066054,0.3894624891038156,-0.7910074565416825,False,False,True
399,0,2,1,-0.40458812864573623,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
400,1,2,0,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.32217828342902216,-0.7910074565416825,False,False,True
401,1,3,1,0.7639870324152693,-0.6798499587889568,-0.5602529642066054,-0.7900648523349328,-0.7910074565416825,False,False,True
402,0,3,1,-0.17344962638162092,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
403,0,3,0,-0.5626815400608274,1.3736364240316363,-0.5602529642066054,-0.5751176824222796,0.8366964277681603,False,False,True
404,0,3,1,-0.02292453344772779,1.3736364240316363,-0.5602529642066054,-0.09735846660333514,0.8366964277681603,False,False,True
405,0,3,0,-0.6430624402340417,-0.6798499587889568,-0.5602529642066054,-0.7011496316564397,-0.7910074565416825,False,False,True
406,0,2,1,0.41404106603389074,1.3736364240316363,-0.5602529642066054,0.18076165551499218,0.8366964277681603,False,False,True
407,0,3,1,1.5626895122450792,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,False,True
408,1,2,1,-1.9133050788986066,1.3736364240316363,1.7292056313127158,0.06912227245107719,1.3430273082716069,False,False,True
409,0,3,1,-0.5626815400608274,-0.6798499587889568,-0.5602529642066054,-0.8091361472192804,-0.7910074565416825,False,False,True
410,0,3,0,-0.5228339338320195,1.7188893156009506,1.7292056313127158,0.3693156710663103,1.667511494976576,False,False,True
411,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,False,False,True
412,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,True,False
413,1,1,0,0.34259797319133145,1.3736364240316363,-0.5602529642066054,1.5452818280111233,0.8366964277681603,False,True,False
414,0,2,1,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
415,1,3,1,1.1031681626763734,-0.6798499587889568,-0.5602529642066054,-0.7900648523349328,-0.7910074565416825,False,False,True
416,0,3,0,-0.5228339338320195,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
417,1,2,0,0.41404106603389074,1.3736364240316363,1.7292056313127158,0.60481267058043,1.3430273082716069,False,False,True
418,1,2,0,-0.8067647113367012,-0.6798499587889568,1.8468563386558896,-0.29490695142577483,1.3430273082716069,False,False,True
419,0,2,1,0.12503322139691256,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
420,0,3,0,-1.5128193766616247,-0.6798499587889568,1.8468563386558896,0.3176023716976525,1.3430273082716069,False,False,True
421,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7937496823951081,-0.7910074565416825,True,False,False
422,0,3,1,-0.5626815400608274,-0.6798499587889568,-0.5602529642066054,-0.8145015916428835,-0.7910074565416825,False,True,False
423,0,3,1,0.051361691030566835,-0.6798499587889568,-0.5602529642066054,-0.7963825999872757,-0.7910074565416825,False,False,True
424,0,3,0,-0.02292453344772779,1.3736364240316363,1.7292056313127158,-0.19284601193836354,1.3430273082716069,False,False,True
425,0,3,1,-0.8067647113367012,1.3736364240316363,1.7292056313127158,0.14317436939489844,1.3430273082716069,False,False,True
426,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8788200108994082,-0.7910074565416825,False,False,True
427,1,2,0,-0.02292453344772779,1.3736364240316363,-0.5602529642066054,0.3894624891038156,0.8366964277681603,False,False,True
428,1,2,0,-0.7244033676706482,-0.6798499587889568,-0.5602529642066054,0.3894624891038156,-0.7910074565416825,False,False,True
429,0,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.8123494711804629,-0.7910074565416825,False,True,False
430,1,3,1,0.27062919087282367,-0.6798499587889568,-0.5602529642066054,-0.7744389665349906,-0.7910074565416825,False,False,True
431,1,1,1,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,0.4097876829708136,-0.7910074565416825,False,False,True
432,1,3,0,-0.5228339338320195,1.3736364240316363,-0.5602529642066054,-0.08180959740030973,0.8366964277681603,False,False,True
433,1,2,0,0.9686840296972132,1.3736364240316363,-0.5602529642066054,0.3894624891038156,0.8366964277681603,False,False,True
434,0,3,1,-0.8902140653136006,-0.6798499587889568,-0.5602529642066054,-0.8822588435457258,-0.7910074565416825,False,False,True
435,0,1,1,1.4980354010482642,1.3736364240316363,-0.5602529642066054,1.1148007528858417,0.8366964277681603,False,False,True
436,1,1,0,-1.1479041871041937,1.3736364240316363,1.8468563386558896,1.7470618926866468,1.5582148296311655,False,False,True
437,0,3,0,-0.5626815400608274,1.6424127853564325,1.8468563386558896,0.6584677037140474,1.667511494976576,False,False,True
438,1,2,0,-0.3267822612313608,1.6424127853564325,1.8468563386558896,0.06912227245107719,1.7298557099543845,False,False,True
439,0,1,1,1.7548257345908296,1.3736364240316363,1.8468563386558896,1.7470618926866468,1.7298557099543845,False,False,True
440,0,2,1,0.19811473762222268,-0.6798499587889568,-0.5602529642066054,-0.508581748876937,-0.7910074565416825,False,False,True
441,1,2,0,1.1698494219283255,1.3736364240316363,1.7292056313127158,0.39875702744646196,1.3430273082716069,False,False,True
442,0,3,1,-0.6430624402340417,-0.6798499587889568,-0.5602529642066054,-0.6087975787372644,-0.7910074565416825,False,False,True
443,0,3,1,-0.24974840517061503,1.3736364240316363,-0.5602529642066054,-0.8091361472192804,0.8366964277681603,False,False,True
444,1,2,0,-0.02292453344772779,-0.6798499587889568,-0.5602529642066054,-0.29490695142577483,-0.7910074565416825,False,False,True
445,1,3,1,-0.24974840517061503,-0.6798499587889568,-0.5602529642066054,-0.7667146309212611,-0.7910074565416825,False,False,True
446,1,1,1,-1.9133050788986066,-0.6798499587889568,1.8468563386558896,1.4609271179634924,1.3430273082716069,False,False,True
447,1,2,0,-1.236579315885805,-0.6798499587889568,1.7292056313127158,0.10782252429134782,0.8366964277681603,False,False,True
